UF;NOME_UF;SEXO;IDADE;POP
52;Goiás;Homens;72 anos; 14877
52;Goiás;Homens;73 anos; 13799
52;Goiás;Homens;74 anos; 12762
52;Goiás;Homens;75 anos; 11664
52;Goiás;Homens;76 anos; 10573
52;Goiás;Homens;77 anos;  9598
52;Goiás;Homens;78 anos;  8728
52;Goiás;Homens;79 anos;  7976
52;Goiás;Homens;80 anos;  7206
52;Goiás;Homens;81 anos;  6447
52;Goiás;Homens;82 anos;  5814
52;Goiás;Homens;83 anos;  5189
52;Goiás;Homens;84 anos;  4561
52;Goiás;Homens;85 anos;  3881
52;Goiás;Homens;86 anos;  3260
52;Goiás;Homens;87 anos;  2743
52;Goiás;Homens;88 anos;  2305
52;Goiás;Homens;89 anos;  1948
52;Goiás;Homens;26 anos; 59585
52;Goiás;Homens;27 anos; 59364
52;Goiás;Homens;28 anos; 59467
52;Goiás;Homens;29 anos; 60138
52;Goiás;Homens;90 anos ou mais;  7518
52;Goiás;Mulheres;18 anos; 51842
52;Goiás;Mulheres;19 anos; 52320
52;Goiás;Mulheres;20 anos; 52504
52;Goiás;Mulheres;21 anos; 55290
52;Goiás;Mulheres;22 anos; 56815
52;Goiás;Mulheres;23 anos; 58004
52;Goiás;Mulheres;24 anos; 58657
52;Goiás;Mulheres;25 anos; 58924
52;Goiás;Mulheres;30 anos; 60331
52;Goiás;Mulheres;31 anos; 60577
52;Goiás;Mulheres;32 anos; 60644
52;Goiás;Mulheres;33 anos; 60671
52;Goiás;Mulheres;34 anos; 60626
52;Goiás;Mulheres;35 anos; 60453
52;Goiás;Mulheres;36 anos; 60229
52;Goiás;Mulheres;37 anos; 59998
52;Goiás;Mulheres;38 anos; 59641
52;Goiás;Mulheres;39 anos; 59138
52;Goiás;Mulheres;40 anos; 58453
52;Goiás;Mulheres;41 anos; 57792
52;Goiás;Mulheres;42 anos; 57234
52;Goiás;Mulheres;43 anos; 56374
52;Goiás;Mulheres;44 anos; 55121
52;Goiás;Mulheres;45 anos; 53560
52;Goiás;Mulheres;46 anos; 51990
52;Goiás;Mulheres;47 anos; 50387
52;Goiás;Mulheres;48 anos; 48998
52;Goiás;Mulheres;49 anos; 47993
52;Goiás;Mulheres;50 anos; 47171
52;Goiás;Mulheres;51 anos; 46258
52;Goiás;Mulheres;52 anos; 45361
52;Goiás;Mulheres;53 anos; 44354
52;Goiás;Mulheres;54 anos; 43142
52;Goiás;Mulheres;55 anos; 41728
52;Goiás;Mulheres;56 anos; 40304
52;Goiás;Mulheres;57 anos; 38922
52;Goiás;Mulheres;58 anos; 37501
52;Goiás;Mulheres;59 anos; 36041
52;Goiás;Mulheres;60 anos; 34518
52;Goiás;Mulheres;61 anos; 32981
52;Goiás;Mulheres;62 anos; 31487
52;Goiás;Mulheres;63 anos; 30020
52;Goiás;Mulheres;64 anos; 28623
52;Goiás;Mulheres;65 anos; 27153
52;Goiás;Mulheres;66 anos; 25665
52;Goiás;Mulheres;67 anos; 24256
52;Goiás;Mulheres;68 anos; 22878
52;Goiás;Mulheres;69 anos; 21520
52;Goiás;Mulheres;70 anos; 20092
52;Goiás;Mulheres;71 anos; 18662
52;Goiás;Mulheres;72 anos; 17316
52;Goiás;Mulheres;73 anos; 16047
52;Goiás;Mulheres;74 anos; 14858
52;Goiás;Mulheres;75 anos; 13637
52;Goiás;Mulheres;76 anos; 12455
52;Goiás;Mulheres;77 anos; 11397
52;Goiás;Mulheres;78 anos; 10456
52;Goiás;Mulheres;79 anos;  9663
52;Goiás;Mulheres;80 anos;  8842
52;Goiás;Mulheres;81 anos;  8015
52;Goiás;Mulheres;82 anos;  7308
52;Goiás;Mulheres;83 anos;  6606
52;Goiás;Mulheres;84 anos;  5869
52;Goiás;Mulheres;85 anos;  5067
52;Goiás;Mulheres;86 anos;  4309
52;Goiás;Mulheres;87 anos;  3678
52;Goiás;Mulheres;88 anos;  3128
52;Goiás;Mulheres;89 anos;  2669
52;Goiás;Mulheres;26 anos; 59069
52;Goiás;Mulheres;27 anos; 59069
52;Goiás;Mulheres;28 anos; 59241
52;Goiás;Mulheres;29 anos; 59741
52;Goiás;Mulheres;90 anos ou mais; 10279
53;Distrito Federal;Homens;18 anos; 24439
53;Distrito Federal;Homens;19 anos; 25018
53;Distrito Federal;Homens;20 anos; 25819
53;Distrito Federal;Homens;21 anos; 25350
53;Distrito Federal;Homens;22 anos; 25569
53;Distrito Federal;Homens;23 anos; 25704
53;Distrito Federal;Homens;24 anos; 25720
53;Distrito Federal;Homens;25 anos; 25599
53;Distrito Federal;Homens;30 anos; 25270
53;Distrito Federal;Homens;31 anos; 25583
53;Distrito Federal;Homens;32 anos; 25884
53;Distrito Federal;Homens;33 anos; 26145
53;Distrito Federal;Homens;34 anos; 26315
53;Distrito Federal;Homens;35 anos; 26395
53;Distrito Federal;Homens;36 anos; 26537
53;Distrito Federal;Homens;37 anos; 26757
53;Distrito Federal;Homens;38 anos; 26775
53;Distrito Federal;Homens;39 anos; 26527
53;Distrito Federal;Homens;40 anos; 26035
53;Distrito Federal;Homens;41 anos; 25525
53;Distrito Federal;Homens;42 anos; 25006
53;Distrito Federal;Homens;43 anos; 24369
53;Distrito Federal;Homens;44 anos; 23567
53;Distrito Federal;Homens;45 anos; 22653
53;Distrito Federal;Homens;46 anos; 21682
53;Distrito Federal;Homens;47 anos; 20661
53;Distrito Federal;Homens;48 anos; 19806
53;Distrito Federal;Homens;49 anos; 19233
53;Distrito Federal;Homens;50 anos; 18811
53;Distrito Federal;Homens;51 anos; 18350
53;Distrito Federal;Homens;52 anos; 17930
53;Distrito Federal;Homens;53 anos; 17418
53;Distrito Federal;Homens;54 anos; 16733
53;Distrito Federal;Homens;55 anos; 15917
53;Distrito Federal;Homens;56 anos; 15136
53;Distrito Federal;Homens;57 anos; 14387
53;Distrito Federal;Homens;58 anos; 13640
53;Distrito Federal;Homens;59 anos; 12899
53;Distrito Federal;Homens;60 anos; 12155
53;Distrito Federal;Homens;61 anos; 11419
53;Distrito Federal;Homens;62 anos; 10704
53;Distrito Federal;Homens;63 anos; 10054
53;Distrito Federal;Homens;64 anos;  9485
53;Distrito Federal;Homens;65 anos;  8947
53;Distrito Federal;Homens;66 anos;  8420
53;Distrito Federal;Homens;67 anos;  7932
53;Distrito Federal;Homens;68 anos;  7447
53;Distrito Federal;Homens;69 anos;  6945
53;Distrito Federal;Homens;70 anos;  6409
53;Distrito Federal;Homens;71 anos;  5885
53;Distrito Federal;Homens;72 anos;  5400
53;Distrito Federal;Homens;73 anos;  4944
53;Distrito Federal;Homens;74 anos;  4509
53;Distrito Federal;Homens;75 anos;  4073
53;Distrito Federal;Homens;76 anos;  3642
53;Distrito Federal;Homens;77 anos;  3247
53;Distrito Federal;Homens;78 anos;  2921
53;Distrito Federal;Homens;79 anos;  2673
53;Distrito Federal;Homens;80 anos;  2445
53;Distrito Federal;Homens;81 anos;  2220
53;Distrito Federal;Homens;82 anos;  2034
53;Distrito Federal;Homens;83 anos;  1835
53;Distrito Federal;Homens;84 anos;  1597
53;Distrito Federal;Homens;85 anos;  1319
53;Distrito Federal;Homens;86 anos;  1062
53;Distrito Federal;Homens;87 anos;   851
53;Distrito Federal;Homens;88 anos;   685
53;Distrito Federal;Homens;89 anos;   563
53;Distrito Federal;Homens;26 anos; 25310
53;Distrito Federal;Homens;27 anos; 24891
53;Distrito Federal;Homens;28 anos; 24709
53;Distrito Federal;Homens;29 anos; 24893
53;Distrito Federal;Homens;90 anos ou mais;  1918
53;Distrito Federal;Mulheres;18 anos; 23837
53;Distrito Federal;Mulheres;19 anos; 24471
53;Distrito Federal;Mulheres;20 anos; 25295
53;Distrito Federal;Mulheres;21 anos; 25049
53;Distrito Federal;Mulheres;22 anos; 25338
53;Distrito Federal;Mulheres;23 anos; 25604
53;Distrito Federal;Mulheres;24 anos; 25844
53;Distrito Federal;Mulheres;25 anos; 26003
53;Distrito Federal;Mulheres;30 anos; 26413
53;Distrito Federal;Mulheres;31 anos; 26686
53;Distrito Federal;Mulheres;32 anos; 26950
53;Distrito Federal;Mulheres;33 anos; 27314
53;Distrito Federal;Mulheres;34 anos; 27831
53;Distrito Federal;Mulheres;35 anos; 28378
53;Distrito Federal;Mulheres;36 anos; 28931
53;Distrito Federal;Mulheres;37 anos; 29549
53;Distrito Federal;Mulheres;38 anos; 29875
53;Distrito Federal;Mulheres;39 anos; 29772
53;Distrito Federal;Mulheres;40 anos; 29321
53;Distrito Federal;Mulheres;41 anos; 28871
53;Distrito Federal;Mulheres;42 anos; 28425
53;Distrito Federal;Mulheres;43 anos; 27772
53;Distrito Federal;Mulheres;44 anos; 26869
53;Distrito Federal;Mulheres;45 anos; 25801
53;Distrito Federal;Mulheres;46 anos; 24691
53;Distrito Federal;Mulheres;47 anos; 23532
53;Distrito Federal;Mulheres;48 anos; 22542
53;Distrito Federal;Mulheres;49 anos; 21873
53;Distrito Federal;Mulheres;50 anos; 21381
53;Distrito Federal;Mulheres;51 anos; 20842
53;Distrito Federal;Mulheres;52 anos; 20312
53;Distrito Federal;Mulheres;53 anos; 19765
53;Distrito Federal;Mulheres;54 anos; 19163
53;Distrito Federal;Mulheres;55 anos; 18510
53;Distrito Federal;Mulheres;56 anos; 17884
53;Distrito Federal;Mulheres;57 anos; 17288
53;Distrito Federal;Mulheres;58 anos; 16633
53;Distrito Federal;Mulheres;59 anos; 15897
53;Distrito Federal;Mulheres;60 anos; 15105
53;Distrito Federal;Mulheres;61 anos; 14330
53;Distrito Federal;Mulheres;62 anos; 13577
53;Distrito Federal;Mulheres;63 anos; 12873
53;Distrito Federal;Mulheres;64 anos; 12258
53;Distrito Federal;Mulheres;65 anos; 11662
53;Distrito Federal;Mulheres;66 anos; 11048
53;Distrito Federal;Mulheres;67 anos; 10453
53;Distrito Federal;Mulheres;68 anos;  9870
53;Distrito Federal;Mulheres;69 anos;  9293
53;Distrito Federal;Mulheres;70 anos;  8694
53;Distrito Federal;Mulheres;71 anos;  8108
53;Distrito Federal;Mulheres;72 anos;  7561
53;Distrito Federal;Mulheres;73 anos;  7017
53;Distrito Federal;Mulheres;74 anos;  6468
53;Distrito Federal;Mulheres;75 anos;  5888
53;Distrito Federal;Mulheres;76 anos;  5329
53;Distrito Federal;Mulheres;77 anos;  4813
53;Distrito Federal;Mulheres;78 anos;  4367
53;Distrito Federal;Mulheres;79 anos;  4041
53;Distrito Federal;Mulheres;80 anos;  3737
53;Distrito Federal;Mulheres;81 anos;  3433
53;Distrito Federal;Mulheres;82 anos;  3171
53;Distrito Federal;Mulheres;83 anos;  2891
53;Distrito Federal;Mulheres;84 anos;  2581
53;Distrito Federal;Mulheres;85 anos;  2211
53;Distrito Federal;Mulheres;86 anos;  1862
53;Distrito Federal;Mulheres;87 anos;  1563
53;Distrito Federal;Mulheres;88 anos;  1316
53;Distrito Federal;Mulheres;89 anos;  1127
53;Distrito Federal;Mulheres;26 anos; 25993
53;Distrito Federal;Mulheres;27 anos; 25866
53;Distrito Federal;Mulheres;28 anos; 25885
53;Distrito Federal;Mulheres;29 anos; 26096
53;Distrito Federal;Mulheres;90 anos ou mais;  4569
